PlayerID,GameGenre,PlayerLevel,InGamePurchases,PlayTimeHours,Churn_Probability,DefaultActionPlan
15297,Sports,48,0,15.114394887790866,0.9251000285148621,Emergency Retention (VIP Giftcode / Comeback Energy)
15298,Strategy,83,0,1.6513368568204705,0.027000000700354576,Community & Social (Guild Invites / New Feature Previews)
15299,Strategy,94,0,2.0484409528774448,0.9136999845504761,Emergency Retention (VIP Giftcode / Comeback Energy)
15300,Strategy,46,1,4.93106290514806,0.06689999997615814,Community & Social (Guild Invites / New Feature Previews)
15301,Sports,46,0,14.029912704800932,0.03889999911189079,Community & Social (Guild Invites / New Feature Previews)
15302,RPG,92,0,21.44516640030617,0.9126999974250793,Emergency Retention (VIP Giftcode / Comeback Energy)
15303,RPG,19,0,23.60673911997522,0.048700001090765,Community & Social (Guild Invites / New Feature Previews)
15304,Action,24,1,6.367396058382299,0.958899974822998,Emergency Retention (VIP Giftcode / Comeback Energy)
15305,Strategy,89,0,16.523067514844,0.03020000085234642,Community & Social (Guild Invites / New Feature Previews)
15306,RPG,13,0,20.50529531370626,0.029400000348687172,Community & Social (Guild Invites / New Feature Previews)
15307,Sports,32,0,4.84058701112052,0.025599999353289604,Community & Social (Guild Invites / New Feature Previews)
15308,Simulation,61,0,11.304592276076004,0.026100000366568565,Community & Social (Guild Invites / New Feature Previews)
15309,RPG,83,0,22.425324376080717,0.022099999710917473,Community & Social (Guild Invites / New Feature Previews)
15310,Simulation,48,0,10.51399926393309,0.9322999715805054,Emergency Retention (VIP Giftcode / Comeback Energy)
15311,Sports,25,0,14.5397059894485,0.035100001841783524,Community & Social (Guild Invites / New Feature Previews)
15312,Strategy,56,1,10.733539406638185,0.09549999982118607,Community & Social (Guild Invites / New Feature Previews)
15313,Simulation,47,0,13.450561974825092,0.03200000151991844,Community & Social (Guild Invites / New Feature Previews)
15314,Simulation,25,1,22.463002759473795,0.026100000366568565,Community & Social (Guild Invites / New Feature Previews)
15315,Sports,7,0,1.672385217852019,0.021199999377131462,Community & Social (Guild Invites / New Feature Previews)
15316,Strategy,31,0,5.390078992199609,0.024800000712275505,Community & Social (Guild Invites / New Feature Previews)
15317,RPG,9,0,11.814759909075187,0.03750000149011612,Community & Social (Guild Invites / New Feature Previews)
15318,RPG,14,1,5.703099696430532,0.03970000147819519,Community & Social (Guild Invites / New Feature Previews)
15319,Strategy,33,1,13.346366828385031,0.020500000566244125,Community & Social (Guild Invites / New Feature Previews)
15320,Strategy,95,0,3.647633381027684,0.06520000100135803,Community & Social (Guild Invites / New Feature Previews)
15321,Sports,45,0,18.09445472654364,0.02979999966919422,Community & Social (Guild Invites / New Feature Previews)
15322,RPG,44,0,14.084309901808084,0.305400013923645,Community & Social (Guild Invites / New Feature Previews)
15323,RPG,22,0,9.600143513907412,0.03920000046491623,Community & Social (Guild Invites / New Feature Previews)
15324,Action,29,0,17.913578067700676,0.035100001841783524,Community & Social (Guild Invites / New Feature Previews)
15325,Simulation,88,1,20.08436470819235,0.9205999970436096,Emergency Retention (VIP Giftcode / Comeback Energy)
15326,Action,55,1,23.37182043894274,0.9365000128746033,Emergency Retention (VIP Giftcode / Comeback Energy)
15327,Sports,18,0,21.705321207537143,0.9617999792098999,Emergency Retention (VIP Giftcode / Comeback Energy)
15328,Action,38,1,23.060140790775662,0.05380000174045563,Community & Social (Guild Invites / New Feature Previews)
15329,Strategy,94,0,17.24468742509007,0.8950999975204468,Emergency Retention (VIP Giftcode / Comeback Energy)
15330,Simulation,38,0,3.375973282090082,0.031199999153614044,Community & Social (Guild Invites / New Feature Previews)
15331,Simulation,55,0,0.3594984522196611,0.6621999740600586,Engagement Push (Daily Login Boost / Double EXP)
15332,Sports,55,0,10.820645782655182,0.0364999994635582,Community & Social (Guild Invites / New Feature Previews)
15333,Sports,91,0,16.810234386493903,0.023499999195337296,Community & Social (Guild Invites / New Feature Previews)
15334,Simulation,13,0,7.855937864884985,0.02500000037252903,Community & Social (Guild Invites / New Feature Previews)
15335,Sports,27,0,16.914953738764194,0.04529999941587448,Community & Social (Guild Invites / New Feature Previews)
15336,Simulation,93,0,5.820482975511641,0.030799999833106995,Community & Social (Guild Invites / New Feature Previews)
15337,Simulation,66,0,12.030778798229832,0.027000000700354576,Community & Social (Guild Invites / New Feature Previews)
15338,RPG,26,1,11.375673037411495,0.029100000858306885,Community & Social (Guild Invites / New Feature Previews)
15339,Strategy,57,0,16.921054696361963,0.0210999995470047,Community & Social (Guild Invites / New Feature Previews)
15340,Simulation,20,0,15.877947608519364,0.03189999982714653,Community & Social (Guild Invites / New Feature Previews)
15341,Action,20,0,10.46806032803882,0.027400000020861626,Community & Social (Guild Invites / New Feature Previews)
15342,Simulation,38,0,4.849452694162292,0.03669999912381172,Community & Social (Guild Invites / New Feature Previews)
15343,RPG,51,0,18.0384382910248,0.045899998396635056,Community & Social (Guild Invites / New Feature Previews)
15344,Simulation,5,1,15.799856226075455,0.02630000002682209,Community & Social (Guild Invites / New Feature Previews)
15345,Simulation,22,0,1.711629157999261,0.02969999983906746,Community & Social (Guild Invites / New Feature Previews)
15346,RPG,56,0,11.288346053252477,0.9538999795913696,Emergency Retention (VIP Giftcode / Comeback Energy)
15347,Strategy,95,0,14.151364708218347,0.0203000009059906,Community & Social (Guild Invites / New Feature Previews)
15348,Sports,65,1,21.912643477469157,0.02759999968111515,Community & Social (Guild Invites / New Feature Previews)
15349,RPG,20,0,18.80635304091939,0.03060000017285347,Community & Social (Guild Invites / New Feature Previews)
15350,Sports,60,0,1.4545484400569473,0.0272000003606081,Community & Social (Guild Invites / New Feature Previews)
15351,Sports,77,0,20.740446774892884,0.02500000037252903,Community & Social (Guild Invites / New Feature Previews)
15352,Action,32,0,8.043451583648807,0.022199999541044235,Community & Social (Guild Invites / New Feature Previews)
15353,Simulation,25,1,21.51187973563702,0.025800000876188278,Community & Social (Guild Invites / New Feature Previews)
15354,Sports,59,0,9.175530486372658,0.8659999966621399,Emergency Retention (VIP Giftcode / Comeback Energy)
15355,Sports,86,0,20.888381004847822,0.03739999979734421,Community & Social (Guild Invites / New Feature Previews)
15356,Sports,24,0,5.896586577707746,0.028999999165534973,Community & Social (Guild Invites / New Feature Previews)
15357,Action,37,0,11.415960849903673,0.03970000147819519,Community & Social (Guild Invites / New Feature Previews)
15358,RPG,59,1,14.108268434338536,0.024399999529123306,Community & Social (Guild Invites / New Feature Previews)
15359,Sports,95,0,11.880377605582993,0.19900000095367432,Community & Social (Guild Invites / New Feature Previews)
15360,Strategy,17,1,10.33867123509888,0.10559999942779541,Community & Social (Guild Invites / New Feature Previews)
15361,Action,73,0,3.47455653140384,0.013899999670684338,Community & Social (Guild Invites / New Feature Previews)
15362,Strategy,47,0,21.28268318602408,0.9412999749183655,Emergency Retention (VIP Giftcode / Comeback Energy)
15363,RPG,5,0,12.242283035779288,0.024399999529123306,Community & Social (Guild Invites / New Feature Previews)
15364,Strategy,20,0,19.98781514215149,0.9538000226020813,Emergency Retention (VIP Giftcode / Comeback Energy)
15365,Simulation,64,0,12.24855915807986,0.01510000042617321,Community & Social (Guild Invites / New Feature Previews)
15366,Strategy,93,1,11.938894500042952,0.025200000032782555,Community & Social (Guild Invites / New Feature Previews)
15367,Strategy,76,0,1.9452656582897052,0.019899999722838402,Community & Social (Guild Invites / New Feature Previews)
15368,Strategy,64,1,1.0358679959303947,0.03669999912381172,Community & Social (Guild Invites / New Feature Previews)
15369,Action,96,0,10.960097317483186,0.02199999988079071,Community & Social (Guild Invites / New Feature Previews)
15370,RPG,87,0,1.6623293438307654,0.028999999165534973,Community & Social (Guild Invites / New Feature Previews)
15371,Simulation,48,0,12.22303972899794,0.023600000888109207,Community & Social (Guild Invites / New Feature Previews)
15372,RPG,89,0,6.220280390946924,0.9508000016212463,Emergency Retention (VIP Giftcode / Comeback Energy)
15373,Strategy,14,0,15.48833290474173,0.026900000870227814,Community & Social (Guild Invites / New Feature Previews)
15374,Strategy,83,0,9.211035492754434,0.03880000114440918,Community & Social (Guild Invites / New Feature Previews)
15375,Strategy,40,1,7.697912454563755,0.020800000056624413,Community & Social (Guild Invites / New Feature Previews)
15376,Sports,42,0,23.289810780195563,0.02160000056028366,Community & Social (Guild Invites / New Feature Previews)
15377,RPG,95,1,13.70128644440562,0.02199999988079071,Community & Social (Guild Invites / New Feature Previews)
15378,Simulation,1,0,2.8882847785466845,0.0203000009059906,Community & Social (Guild Invites / New Feature Previews)
15379,Strategy,84,0,19.95087425888197,0.050700001418590546,Community & Social (Guild Invites / New Feature Previews)
15380,Simulation,70,0,20.5920256716028,0.025299999862909317,Community & Social (Guild Invites / New Feature Previews)
15381,Action,68,0,22.320757144074285,0.03669999912381172,Community & Social (Guild Invites / New Feature Previews)
15382,Sports,65,0,0.1589753928587365,0.032099999487400055,Community & Social (Guild Invites / New Feature Previews)
15383,RPG,84,0,18.176935459313228,0.05209999904036522,Community & Social (Guild Invites / New Feature Previews)
15384,RPG,29,0,18.404350570985063,0.984499990940094,Emergency Retention (VIP Giftcode / Comeback Energy)
15385,Simulation,81,0,4.319103089689079,0.9394000172615051,Emergency Retention (VIP Giftcode / Comeback Energy)
15386,Strategy,11,1,11.750817491312466,0.03020000085234642,Community & Social (Guild Invites / New Feature Previews)
15387,Sports,3,1,10.241221029928884,0.9584000110626221,Emergency Retention (VIP Giftcode / Comeback Energy)
15388,Simulation,66,1,2.678550083569328,0.024900000542402267,Community & Social (Guild Invites / New Feature Previews)
15389,Action,51,1,23.590777174602614,0.9559999704360962,Emergency Retention (VIP Giftcode / Comeback Energy)
15390,Simulation,43,0,17.745320731937476,0.02370000071823597,Community & Social (Guild Invites / New Feature Previews)
15391,Strategy,10,0,2.81570056962698,0.027000000700354576,Community & Social (Guild Invites / New Feature Previews)
15392,Simulation,22,1,13.42939821700672,0.035599999129772186,Community & Social (Guild Invites / New Feature Previews)
15393,RPG,5,0,12.54908151014587,0.0357000008225441,Community & Social (Guild Invites / New Feature Previews)
15394,Strategy,45,0,11.780715575742295,0.029500000178813934,Community & Social (Guild Invites / New Feature Previews)
15395,Simulation,4,0,11.993772828073926,0.010499999858438969,Community & Social (Guild Invites / New Feature Previews)
15396,Simulation,60,0,0.8036146458735134,0.060499999672174454,Community & Social (Guild Invites / New Feature Previews)
15397,Simulation,86,0,15.693773369701631,0.7886999845504761,Engagement Push (Daily Login Boost / Double EXP)
15398,RPG,11,0,20.329556784647263,0.9635000228881836,Emergency Retention (VIP Giftcode / Comeback Energy)
15399,RPG,71,0,19.11162572220005,0.023499999195337296,Community & Social (Guild Invites / New Feature Previews)
15400,Simulation,23,0,5.272909764674723,0.9240000247955322,Emergency Retention (VIP Giftcode / Comeback Energy)
15401,Sports,70,0,8.81970386457298,0.01899999938905239,Community & Social (Guild Invites / New Feature Previews)
15402,Action,87,0,18.76783468837064,0.024900000542402267,Community & Social (Guild Invites / New Feature Previews)
15403,Sports,44,0,15.628220008137149,0.03500000014901161,Community & Social (Guild Invites / New Feature Previews)
15404,Action,63,0,18.62482022050496,0.026200000196695328,Community & Social (Guild Invites / New Feature Previews)
15405,Simulation,49,1,19.736109599331275,0.9417999982833862,Emergency Retention (VIP Giftcode / Comeback Energy)
15406,Strategy,13,0,22.18692866700029,0.03880000114440918,Community & Social (Guild Invites / New Feature Previews)
15407,RPG,87,1,2.915909042010642,0.03889999911189079,Community & Social (Guild Invites / New Feature Previews)
15408,Sports,80,0,4.987690497692169,0.02419999986886978,Community & Social (Guild Invites / New Feature Previews)
15409,RPG,93,0,23.28097159264431,0.025299999862909317,Community & Social (Guild Invites / New Feature Previews)
15410,RPG,96,0,21.57144665153048,0.00989999994635582,Community & Social (Guild Invites / New Feature Previews)
15411,RPG,75,0,12.996435976151997,0.024299999698996544,Community & Social (Guild Invites / New Feature Previews)
15412,Action,42,0,14.478893090146292,0.03139999881386757,Community & Social (Guild Invites / New Feature Previews)
15413,Strategy,20,1,4.169170036735178,0.03590000048279762,Community & Social (Guild Invites / New Feature Previews)
15414,Simulation,24,0,6.747856586076061,0.03189999982714653,Community & Social (Guild Invites / New Feature Previews)
15415,Sports,82,0,9.025500667979708,0.0272000003606081,Community & Social (Guild Invites / New Feature Previews)
15416,Strategy,96,0,7.993901827778388,0.029400000348687172,Community & Social (Guild Invites / New Feature Previews)
15417,RPG,68,0,18.339533313477737,0.02969999983906746,Community & Social (Guild Invites / New Feature Previews)
15418,Action,69,0,22.858065667813804,0.030700000002980232,Community & Social (Guild Invites / New Feature Previews)
15419,RPG,59,0,17.707189646902414,0.027400000020861626,Community & Social (Guild Invites / New Feature Previews)
15420,Action,47,0,20.78270314318307,0.9204999804496765,Emergency Retention (VIP Giftcode / Comeback Energy)
15421,RPG,19,0,16.48531812967184,0.04019999876618385,Community & Social (Guild Invites / New Feature Previews)
15422,Strategy,90,0,2.1040171818294238,0.02070000022649765,Community & Social (Guild Invites / New Feature Previews)
15423,Sports,19,0,13.097694506415976,0.0430000014603138,Community & Social (Guild Invites / New Feature Previews)
15424,Sports,83,0,9.465856896798524,0.03020000085234642,Community & Social (Guild Invites / New Feature Previews)
15425,Action,89,0,14.34519684001193,0.013299999758601189,Community & Social (Guild Invites / New Feature Previews)
15426,RPG,50,0,16.851810709601295,0.9362999796867371,Emergency Retention (VIP Giftcode / Comeback Energy)
15427,Simulation,75,0,23.093745003107607,0.018300000578165054,Community & Social (Guild Invites / New Feature Previews)
15428,Simulation,20,1,2.832004891848654,0.025699999183416367,Community & Social (Guild Invites / New Feature Previews)
15429,RPG,37,0,21.700318957404303,0.03280000016093254,Community & Social (Guild Invites / New Feature Previews)
15430,Sports,17,0,16.40965466360568,0.03400000184774399,Community & Social (Guild Invites / New Feature Previews)
15431,Sports,94,0,12.463694300026386,0.023499999195337296,Community & Social (Guild Invites / New Feature Previews)
15432,Sports,65,1,9.764312699161913,0.025499999523162842,Community & Social (Guild Invites / New Feature Previews)
15433,RPG,2,0,17.193930310726117,0.029899999499320984,Community & Social (Guild Invites / New Feature Previews)
15434,RPG,60,0,8.14117859934457,0.01119999960064888,Community & Social (Guild Invites / New Feature Previews)
15435,Sports,30,0,17.106873101506856,0.04039999842643738,Community & Social (Guild Invites / New Feature Previews)
15436,RPG,44,0,17.723803763130782,0.03799999877810478,Community & Social (Guild Invites / New Feature Previews)
15437,Sports,6,0,4.36907324896099,0.029999999329447746,Community & Social (Guild Invites / New Feature Previews)
15438,RPG,36,0,7.2830937329287,0.9648000001907349,Emergency Retention (VIP Giftcode / Comeback Energy)
15439,RPG,12,1,5.6263990634106245,0.03229999914765358,Community & Social (Guild Invites / New Feature Previews)
15440,Strategy,28,0,19.43284648778495,0.03669999912381172,Community & Social (Guild Invites / New Feature Previews)
15441,RPG,38,0,3.028250081797201,0.033399999141693115,Community & Social (Guild Invites / New Feature Previews)
15442,Strategy,49,0,1.5691393831883769,0.024700000882148743,Community & Social (Guild Invites / New Feature Previews)
15443,RPG,62,0,6.884901119522367,0.02979999966919422,Community & Social (Guild Invites / New Feature Previews)
15444,Simulation,39,1,8.641687046393596,0.04129999876022339,Community & Social (Guild Invites / New Feature Previews)
15445,RPG,28,0,10.349873353982032,0.9564999938011169,Emergency Retention (VIP Giftcode / Comeback Energy)
15446,Simulation,19,1,16.388969257966927,0.03550000116229057,Community & Social (Guild Invites / New Feature Previews)
15447,RPG,72,0,7.919001409266738,0.021299999207258224,Community & Social (Guild Invites / New Feature Previews)
15448,Strategy,54,1,20.94714631867685,0.9399999976158142,Emergency Retention (VIP Giftcode / Comeback Energy)
15449,RPG,18,0,19.39776829711032,0.03139999881386757,Community & Social (Guild Invites / New Feature Previews)
15450,Action,32,0,9.455594395023107,0.9363999962806702,Emergency Retention (VIP Giftcode / Comeback Energy)
15451,Action,5,0,20.96611460287739,0.95169997215271,Emergency Retention (VIP Giftcode / Comeback Energy)
15452,Action,13,0,18.42400987222597,0.9438999891281128,Emergency Retention (VIP Giftcode / Comeback Energy)
15453,Simulation,84,0,18.27080978710761,0.027000000700354576,Community & Social (Guild Invites / New Feature Previews)
15454,Simulation,87,0,18.30312255813501,0.020600000396370888,Community & Social (Guild Invites / New Feature Previews)
15455,Sports,43,1,5.733146142492994,0.02810000069439411,Community & Social (Guild Invites / New Feature Previews)
15456,Strategy,79,1,2.8166592681705955,0.03550000116229057,Community & Social (Guild Invites / New Feature Previews)
15457,RPG,33,1,15.356971568603203,0.02879999950528145,Community & Social (Guild Invites / New Feature Previews)
15458,Action,24,0,13.911995107716006,0.025200000032782555,Community & Social (Guild Invites / New Feature Previews)
15459,Simulation,13,0,15.921364147374046,0.9688000082969666,Emergency Retention (VIP Giftcode / Comeback Energy)
15460,RPG,51,0,11.43263866034042,0.03500000014901161,Community & Social (Guild Invites / New Feature Previews)
15461,RPG,68,1,2.634463161395834,0.25760000944137573,Community & Social (Guild Invites / New Feature Previews)
15462,Strategy,6,1,19.466398641261968,0.051899999380111694,Community & Social (Guild Invites / New Feature Previews)
15463,Simulation,8,0,23.26701742698337,0.012199999764561653,Community & Social (Guild Invites / New Feature Previews)
15464,Action,22,0,17.664892863828257,0.03830000013113022,Community & Social (Guild Invites / New Feature Previews)
15465,Sports,70,0,9.55199365131259,0.03440000116825104,Community & Social (Guild Invites / New Feature Previews)
15466,Action,60,1,17.91640080505219,0.026499999687075615,Community & Social (Guild Invites / New Feature Previews)
15467,RPG,53,0,4.400406061653918,0.018699999898672104,Community & Social (Guild Invites / New Feature Previews)
15468,Simulation,19,0,23.69753288086691,0.024000000208616257,Community & Social (Guild Invites / New Feature Previews)
15469,Action,69,0,16.87476596615761,0.02419999986886978,Community & Social (Guild Invites / New Feature Previews)
15470,Sports,96,0,16.226908155697032,0.0215000007301569,Community & Social (Guild Invites / New Feature Previews)
15471,Strategy,81,1,9.737355258917006,0.041099999099969864,Community & Social (Guild Invites / New Feature Previews)
15472,Simulation,93,0,18.830133265685724,0.03200000151991844,Community & Social (Guild Invites / New Feature Previews)
15473,Action,71,1,19.209579625627537,0.028599999845027924,Community & Social (Guild Invites / New Feature Previews)
15474,RPG,16,0,14.684984607975888,0.04650000110268593,Community & Social (Guild Invites / New Feature Previews)
15475,RPG,81,0,23.4403844257532,0.0632999986410141,Community & Social (Guild Invites / New Feature Previews)
15476,Simulation,12,0,12.789688297061394,0.03009999915957451,Community & Social (Guild Invites / New Feature Previews)
15477,Strategy,20,0,8.930811316716643,0.822700023651123,Emergency Retention (VIP Giftcode / Comeback Energy)
15478,Simulation,38,0,4.1631057366442095,0.9355999827384949,Emergency Retention (VIP Giftcode / Comeback Energy)
15479,Sports,53,0,12.683959536296832,0.9584000110626221,Emergency Retention (VIP Giftcode / Comeback Energy)
15480,Action,26,1,3.778442551042324,0.02889999933540821,Community & Social (Guild Invites / New Feature Previews)
15481,Strategy,34,0,13.46611746437721,0.9302999973297119,Emergency Retention (VIP Giftcode / Comeback Energy)
15482,Strategy,76,0,12.225311213709023,0.017400000244379044,Community & Social (Guild Invites / New Feature Previews)
15483,Simulation,75,0,17.641306332894686,0.040699999779462814,Community & Social (Guild Invites / New Feature Previews)
15484,RPG,63,0,23.00131466920202,0.025699999183416367,Community & Social (Guild Invites / New Feature Previews)
15485,Strategy,55,0,12.064382750645825,0.03229999914765358,Community & Social (Guild Invites / New Feature Previews)
15486,Action,50,1,8.193646716603928,0.03680000081658363,Community & Social (Guild Invites / New Feature Previews)
15487,Sports,40,0,1.3228986769925406,0.9677000045776367,Emergency Retention (VIP Giftcode / Comeback Energy)
15488,Action,17,0,3.121143235309868,0.8884000182151794,Emergency Retention (VIP Giftcode / Comeback Energy)
15489,Strategy,98,0,7.692983714413597,0.8547999858856201,Emergency Retention (VIP Giftcode / Comeback Energy)
15490,Sports,66,0,11.597903846244924,0.019600000232458115,Community & Social (Guild Invites / New Feature Previews)
15491,RPG,20,0,1.475520928950833,0.9487000107765198,Emergency Retention (VIP Giftcode / Comeback Energy)
15492,Simulation,19,0,19.946144784263616,0.026799999177455902,Community & Social (Guild Invites / New Feature Previews)
15493,Simulation,44,1,3.863303119645208,0.9423999786376953,Emergency Retention (VIP Giftcode / Comeback Energy)
15494,Sports,54,0,8.214390725477667,0.9646999835968018,Emergency Retention (VIP Giftcode / Comeback Energy)
15495,Simulation,33,0,6.780083284728377,0.033799998462200165,Community & Social (Guild Invites / New Feature Previews)
15496,Action,38,0,22.432016395748384,0.033799998462200165,Community & Social (Guild Invites / New Feature Previews)
15497,Sports,70,0,13.371314986489176,0.02319999970495701,Community & Social (Guild Invites / New Feature Previews)
15498,Sports,89,0,3.6654513156718656,0.030799999833106995,Community & Social (Guild Invites / New Feature Previews)
15499,Strategy,68,0,3.978897844047101,0.03009999915957451,Community & Social (Guild Invites / New Feature Previews)
15500,Action,3,1,23.968210750352736,0.9401999711990356,Emergency Retention (VIP Giftcode / Comeback Energy)
15501,Strategy,65,0,11.64555076718559,0.9587000012397766,Emergency Retention (VIP Giftcode / Comeback Energy)
15502,Sports,82,1,13.823376098776087,0.030400000512599945,Community & Social (Guild Invites / New Feature Previews)
15503,Action,86,0,17.560445077687085,0.885699987411499,Emergency Retention (VIP Giftcode / Comeback Energy)
15504,Sports,48,0,15.912448112594967,0.02850000001490116,Community & Social (Guild Invites / New Feature Previews)
15505,RPG,71,0,2.037953292391067,0.016899999231100082,Community & Social (Guild Invites / New Feature Previews)
15506,Simulation,26,1,5.640361934401486,0.027899999171495438,Community & Social (Guild Invites / New Feature Previews)
15507,Strategy,88,0,12.698014101267567,0.032099999487400055,Community & Social (Guild Invites / New Feature Previews)
15508,RPG,79,0,12.76941857055574,0.0284000001847744,Community & Social (Guild Invites / New Feature Previews)
15509,Action,3,0,9.491766986490306,0.020500000566244125,Community & Social (Guild Invites / New Feature Previews)
15510,Sports,38,0,17.299711505277315,0.043299999088048935,Community & Social (Guild Invites / New Feature Previews)
15511,Simulation,7,0,7.651432455114263,0.03099999949336052,Community & Social (Guild Invites / New Feature Previews)
15512,Action,29,1,9.383207314720966,0.0406000018119812,Community & Social (Guild Invites / New Feature Previews)
15513,Action,99,1,23.29603825793683,0.03440000116825104,Community & Social (Guild Invites / New Feature Previews)
15514,Action,32,1,0.9656622493104958,0.021199999377131462,Community & Social (Guild Invites / New Feature Previews)
15515,Simulation,35,0,8.494735949154945,0.0348999984562397,Community & Social (Guild Invites / New Feature Previews)
15516,Simulation,45,0,9.736581792462236,0.005200000014156103,Community & Social (Guild Invites / New Feature Previews)
15517,Action,98,1,5.122807937101292,0.023099999874830246,Community & Social (Guild Invites / New Feature Previews)
15518,Action,4,0,15.13004778838584,0.9646999835968018,Emergency Retention (VIP Giftcode / Comeback Energy)
15519,Strategy,85,0,6.930822483880655,0.034299999475479126,Community & Social (Guild Invites / New Feature Previews)
15520,Strategy,40,0,7.656015907244917,0.913100004196167,Emergency Retention (VIP Giftcode / Comeback Energy)
15521,Simulation,39,0,0.2291665656814823,0.7117999792098999,Engagement Push (Daily Login Boost / Double EXP)
15522,Simulation,1,0,7.51505712360787,0.027400000020861626,Community & Social (Guild Invites / New Feature Previews)
15523,Strategy,11,0,22.315249639858912,0.9451000094413757,Emergency Retention (VIP Giftcode / Comeback Energy)
15524,Simulation,7,0,20.56984407198445,0.030899999663233757,Community & Social (Guild Invites / New Feature Previews)
15525,RPG,84,0,14.590126032039104,0.020400000736117363,Community & Social (Guild Invites / New Feature Previews)
15526,Action,41,0,11.659844500291632,0.03720000013709068,Community & Social (Guild Invites / New Feature Previews)
15527,Action,37,0,8.403981984031212,0.024399999529123306,Community & Social (Guild Invites / New Feature Previews)
15528,RPG,29,1,12.32177709214948,0.01979999989271164,Community & Social (Guild Invites / New Feature Previews)
15529,Strategy,17,0,0.1840532177785423,0.03099999949336052,Community & Social (Guild Invites / New Feature Previews)
15530,Strategy,10,0,19.261313598363078,0.02810000069439411,Community & Social (Guild Invites / New Feature Previews)
15531,RPG,41,1,5.177095778450815,0.01810000091791153,Community & Social (Guild Invites / New Feature Previews)
15532,RPG,64,0,10.283865571947562,0.020600000396370888,Community & Social (Guild Invites / New Feature Previews)
15533,Simulation,27,0,21.488868304079222,0.012600000016391277,Community & Social (Guild Invites / New Feature Previews)
15534,Sports,2,0,0.1964645458244023,0.02759999968111515,Community & Social (Guild Invites / New Feature Previews)
15535,Strategy,67,0,8.932924378263401,0.03220000118017197,Community & Social (Guild Invites / New Feature Previews)
15536,Strategy,58,0,5.352891359503775,0.02630000002682209,Community & Social (Guild Invites / New Feature Previews)
15537,Strategy,18,0,23.674021105814184,0.06729999929666519,Community & Social (Guild Invites / New Feature Previews)
15538,RPG,83,1,15.571760466145808,0.02410000003874302,Community & Social (Guild Invites / New Feature Previews)
15539,Strategy,26,1,20.07551240413269,0.030400000512599945,Community & Social (Guild Invites / New Feature Previews)
15540,Strategy,70,0,18.057645364707408,0.03440000116825104,Community & Social (Guild Invites / New Feature Previews)
15541,Simulation,80,1,1.9850118445549887,0.066600002348423,Community & Social (Guild Invites / New Feature Previews)
15542,RPG,3,0,21.09203216004843,0.9595999717712402,Emergency Retention (VIP Giftcode / Comeback Energy)
15543,RPG,69,0,6.015951561806169,0.03460000082850456,Community & Social (Guild Invites / New Feature Previews)
15544,Simulation,43,0,16.883069499480428,0.9325000047683716,Emergency Retention (VIP Giftcode / Comeback Energy)
15545,Sports,15,0,17.94088752893945,0.029899999499320984,Community & Social (Guild Invites / New Feature Previews)
15546,RPG,22,0,23.07041769633409,0.039400000125169754,Community & Social (Guild Invites / New Feature Previews)
15547,Simulation,94,0,7.1741914351143885,0.9269000291824341,Emergency Retention (VIP Giftcode / Comeback Energy)
15548,Action,30,0,19.773357344276214,0.9764000177383423,Emergency Retention (VIP Giftcode / Comeback Energy)
15549,Simulation,3,0,13.807782587805178,0.035999998450279236,Community & Social (Guild Invites / New Feature Previews)
15550,Action,97,1,22.13231144123456,0.019200000911951065,Community & Social (Guild Invites / New Feature Previews)
15551,Sports,13,0,10.106725466504868,0.9603000283241272,Emergency Retention (VIP Giftcode / Comeback Energy)
15552,Simulation,90,1,16.669474799513132,0.891700029373169,Emergency Retention (VIP Giftcode / Comeback Energy)
15553,RPG,99,0,4.497882311506055,0.03099999949336052,Community & Social (Guild Invites / New Feature Previews)
15554,RPG,27,0,21.643248904814264,0.9724000096321106,Emergency Retention (VIP Giftcode / Comeback Energy)
15555,Action,10,0,23.47825055684568,0.031700000166893005,Community & Social (Guild Invites / New Feature Previews)
15556,Simulation,34,0,7.034257046490747,0.03200000151991844,Community & Social (Guild Invites / New Feature Previews)
15557,Sports,29,0,21.677305621684607,0.9296000003814697,Emergency Retention (VIP Giftcode / Comeback Energy)
15558,Strategy,48,0,1.2547333305869728,0.025699999183416367,Community & Social (Guild Invites / New Feature Previews)
15559,Simulation,30,0,19.57114931772817,0.0357000008225441,Community & Social (Guild Invites / New Feature Previews)
15560,Simulation,84,1,11.281201755323362,0.027499999850988388,Community & Social (Guild Invites / New Feature Previews)
15561,Strategy,87,1,23.27117445432337,0.04410000145435333,Community & Social (Guild Invites / New Feature Previews)
15562,Sports,66,0,6.246794480975098,0.020400000736117363,Community & Social (Guild Invites / New Feature Previews)
15563,Simulation,99,0,1.2749225828978812,0.02419999986886978,Community & Social (Guild Invites / New Feature Previews)
15564,Strategy,73,0,12.78906115996195,0.020600000396370888,Community & Social (Guild Invites / New Feature Previews)
15565,Strategy,68,0,17.437225935004562,0.01810000091791153,Community & Social (Guild Invites / New Feature Previews)
15566,Strategy,26,0,11.452867674530172,0.038600001484155655,Community & Social (Guild Invites / New Feature Previews)
15567,Sports,17,1,10.79016662158396,0.9556000232696533,Emergency Retention (VIP Giftcode / Comeback Energy)
15568,Simulation,40,0,5.2012076430922685,0.04129999876022339,Community & Social (Guild Invites / New Feature Previews)
