PlayerID,Age,Gender,GenreKey,LocationKey,DifficultyKey,RiskTierKey,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,IsChurn,Churn_Probability,TotalWeeklyMinutes,PlayTimePerLevel,AchievementsPerLevel
15466,46,Male,1,1,1,3,17.91640080505219,1,14,149,60,42,0,0.026499999687075615,2086.0,0.2986,0.7
15467,16,Male,2,2,3,3,4.400406061653918,0,16,137,53,8,0,0.018699999898672104,2192.0,0.083,0.1509
15468,38,Male,3,4,2,3,23.69753288086691,0,8,46,19,5,0,0.024000000208616257,368.0,1.2472,0.2632
15469,37,Male,1,4,1,3,16.87476596615761,0,12,51,69,8,0,0.02419999986886978,612.0,0.2446,0.1159
15470,16,Female,4,2,2,3,16.226908155697032,0,18,157,96,15,0,0.0215000007301569,2826.0,0.169,0.1563
15471,45,Male,5,3,1,3,9.737355258917006,1,8,67,81,47,0,0.041099999099969864,536.0,0.1202,0.5802
15472,40,Female,3,3,3,3,18.830133265685724,0,14,149,93,36,0,0.03200000151991844,2086.0,0.2025,0.3871
15473,43,Male,1,4,1,3,19.209579625627537,1,3,142,71,33,0,0.028599999845027924,426.0,0.2706,0.4648
15474,17,Female,2,4,1,3,14.684984607975888,0,14,69,16,32,0,0.04650000110268593,966.0,0.9178,2.0
15475,28,Male,2,2,1,3,23.4403844257532,0,13,55,81,32,0,0.0632999986410141,715.0,0.2894,0.3951
15476,39,Male,3,2,1,3,12.789688297061394,0,9,134,12,17,0,0.03009999915957451,1206.0,1.0658,1.4167
15477,15,Female,5,4,3,1,8.930811316716643,0,11,16,20,48,0,0.822700023651123,176.0,0.4465,2.4
15478,17,Female,3,2,2,1,4.1631057366442095,0,2,92,38,13,1,0.9355999827384949,184.0,0.1096,0.3421
15479,40,Female,4,4,1,1,12.683959536296832,0,0,145,53,3,1,0.9584000110626221,0.0,0.2393,0.0566
15480,32,Female,1,4,1,3,3.778442551042324,1,6,105,26,40,0,0.02889999933540821,630.0,0.1453,1.5385
15481,23,Male,5,1,2,1,13.46611746437721,0,0,128,34,8,1,0.9302999973297119,0.0,0.3961,0.2353
15482,37,Male,5,2,2,3,12.225311213709023,0,3,161,76,17,0,0.017400000244379044,483.0,0.1609,0.2237
15483,35,Female,3,2,1,3,17.641306332894686,0,14,104,75,38,0,0.040699999779462814,1456.0,0.2352,0.5067
15484,15,Male,2,3,3,3,23.00131466920202,0,7,78,63,43,0,0.025699999183416367,546.0,0.3651,0.6825
15485,35,Female,5,4,1,3,12.064382750645825,0,16,127,55,37,0,0.03229999914765358,2032.0,0.2194,0.6727
15486,41,Male,1,2,1,3,8.193646716603928,1,11,104,50,14,0,0.03680000081658363,1144.0,0.1639,0.28
15487,20,Male,4,4,1,1,1.3228986769925406,0,9,34,40,1,1,0.9677000045776367,306.0,0.0331,0.025
15488,42,Male,1,4,1,1,3.121143235309868,0,9,26,17,44,1,0.8884000182151794,234.0,0.1836,2.5882
15489,31,Female,5,2,1,1,7.692983714413597,0,8,19,98,30,1,0.8547999858856201,152.0,0.0785,0.3061
15490,17,Female,4,4,2,3,11.597903846244924,0,9,176,66,32,0,0.019600000232458115,1584.0,0.1757,0.4848
15491,26,Female,2,2,1,1,1.475520928950833,0,1,90,20,27,1,0.9487000107765198,90.0,0.0738,1.35
15492,26,Male,3,4,1,3,19.946144784263616,0,10,145,19,29,0,0.026799999177455902,1450.0,1.0498,1.5263
15493,16,Male,3,2,2,1,3.863303119645208,1,9,21,44,12,1,0.9423999786376953,189.0,0.0878,0.2727
15494,36,Female,4,4,2,1,8.214390725477667,0,1,53,54,16,1,0.9646999835968018,53.0,0.1521,0.2963
15495,37,Male,3,4,1,3,6.780083284728377,0,12,119,33,30,0,0.033799998462200165,1428.0,0.2055,0.9091
15496,44,Male,1,1,2,3,22.432016395748384,0,17,100,38,23,0,0.033799998462200165,1700.0,0.5903,0.6053
15497,19,Male,4,4,3,3,13.371314986489176,0,12,94,70,48,0,0.02319999970495701,1128.0,0.191,0.6857
15498,23,Male,4,2,1,3,3.6654513156718656,0,3,121,89,7,0,0.030799999833106995,363.0,0.0412,0.0787
15499,35,Male,5,4,1,3,3.978897844047101,0,16,30,68,33,0,0.03009999915957451,480.0,0.0585,0.4853
15500,25,Female,1,4,1,1,23.968210750352736,1,0,102,3,11,1,0.9401999711990356,0.0,7.9894,3.6667
15501,19,Female,5,2,3,1,11.64555076718559,0,2,26,65,12,1,0.9587000012397766,52.0,0.1792,0.1846
15502,49,Male,4,2,1,3,13.823376098776087,1,10,173,82,3,0,0.030400000512599945,1730.0,0.1686,0.0366
15503,41,Male,1,3,3,1,17.560445077687085,0,2,126,86,6,1,0.885699987411499,252.0,0.2042,0.0698
15504,16,Female,4,1,1,3,15.912448112594967,0,13,62,48,9,0,0.02850000001490116,806.0,0.3315,0.1875
15505,38,Male,2,4,1,3,2.037953292391067,0,18,135,71,19,0,0.016899999231100082,2430.0,0.0287,0.2676
15506,45,Female,3,4,1,3,5.640361934401486,1,4,142,26,5,0,0.027899999171495438,568.0,0.2169,0.1923
15507,47,Male,5,4,3,3,12.698014101267567,0,16,85,88,9,0,0.032099999487400055,1360.0,0.1443,0.1023
15508,44,Male,2,4,2,3,12.76941857055574,0,10,118,79,12,0,0.0284000001847744,1180.0,0.1616,0.1519
15509,42,Female,1,2,2,3,9.491766986490306,0,5,116,3,24,0,0.020500000566244125,580.0,3.1639,8.0
15510,45,Female,4,4,1,3,17.299711505277315,0,13,127,38,23,0,0.043299999088048935,1651.0,0.4553,0.6053
15511,25,Male,3,2,3,3,7.651432455114263,0,13,45,7,13,0,0.03099999949336052,585.0,1.0931,1.8571
15512,37,Male,1,4,1,3,9.383207314720966,1,14,76,29,19,0,0.0406000018119812,1064.0,0.3236,0.6552
15513,16,Male,1,1,1,3,23.29603825793683,1,13,113,99,25,0,0.03440000116825104,1469.0,0.2353,0.2525
15514,41,Male,1,2,3,3,0.9656622493104958,1,17,104,32,33,0,0.021199999377131462,1768.0,0.0302,1.0313
15515,49,Male,3,3,3,3,8.494735949154945,0,10,97,35,25,0,0.0348999984562397,970.0,0.2427,0.7143
15516,16,Female,3,3,1,3,9.736581792462236,0,19,176,45,23,0,0.005200000014156103,3344.0,0.2164,0.5111
15517,35,Male,1,2,3,3,5.122807937101292,1,14,62,98,46,0,0.023099999874830246,868.0,0.0523,0.4694
15518,19,Male,1,4,3,1,15.13004778838584,0,5,36,4,0,1,0.9646999835968018,180.0,3.7825,0.0
15519,35,Female,5,4,3,3,6.930822483880655,0,7,57,85,26,0,0.034299999475479126,399.0,0.0815,0.3059
15520,43,Male,5,4,2,1,7.656015907244917,0,1,72,40,9,1,0.913100004196167,72.0,0.1914,0.225
15521,34,Female,3,2,1,2,0.2291665656814823,0,2,127,39,8,0,0.7117999792098999,254.0,0.0059,0.2051
15522,34,Female,3,2,1,3,7.51505712360787,0,7,76,1,13,0,0.027400000020861626,532.0,7.5151,13.0
15523,39,Male,5,2,1,1,22.315249639858912,0,0,112,11,9,1,0.9451000094413757,0.0,2.0287,0.8182
15524,16,Female,3,4,1,3,20.56984407198445,0,16,28,7,38,0,0.030899999663233757,448.0,2.9385,5.4286
15525,46,Male,2,2,1,3,14.590126032039104,0,15,46,84,29,0,0.020400000736117363,690.0,0.1737,0.3452
15526,40,Female,1,4,1,3,11.659844500291632,0,18,68,41,7,0,0.03720000013709068,1224.0,0.2844,0.1707
15527,20,Female,1,1,2,3,8.403981984031212,0,8,52,37,49,0,0.024399999529123306,416.0,0.2271,1.3243
15528,17,Female,2,4,2,3,12.32177709214948,1,8,162,29,26,0,0.01979999989271164,1296.0,0.4249,0.8966
15529,47,Male,5,4,1,3,0.1840532177785423,0,5,124,17,47,0,0.03099999949336052,620.0,0.0108,2.7647
15530,15,Male,5,2,3,3,19.261313598363078,0,14,136,10,43,0,0.02810000069439411,1904.0,1.9261,4.3
15531,19,Male,2,2,2,3,5.177095778450815,1,19,156,41,41,0,0.01810000091791153,2964.0,0.1263,1.0
15532,27,Female,2,4,1,3,10.283865571947562,0,17,21,64,7,0,0.020600000396370888,357.0,0.1607,0.1094
15533,33,Female,3,3,1,3,21.488868304079222,0,15,75,27,48,0,0.012600000016391277,1125.0,0.7959,1.7778
15534,26,Male,4,4,3,3,0.1964645458244023,0,5,177,2,27,0,0.02759999968111515,885.0,0.0982,13.5
15535,39,Male,5,4,3,3,8.932924378263401,0,16,63,67,27,0,0.03220000118017197,1008.0,0.1333,0.403
15536,49,Female,5,4,2,3,5.352891359503775,0,6,96,58,46,0,0.02630000002682209,576.0,0.0923,0.7931
15537,26,Male,5,1,3,3,23.674021105814184,0,3,112,18,26,0,0.06729999929666519,336.0,1.3152,1.4444
15538,44,Male,2,4,1,3,15.571760466145808,1,11,111,83,2,0,0.02410000003874302,1221.0,0.1876,0.0241
15539,19,Male,5,4,3,3,20.07551240413269,1,14,29,26,5,0,0.030400000512599945,406.0,0.7721,0.1923
15540,48,Male,5,2,3,3,18.057645364707408,0,2,179,70,20,0,0.03440000116825104,358.0,0.258,0.2857
15541,36,Female,3,3,2,3,1.9850118445549887,1,10,34,80,16,0,0.066600002348423,340.0,0.0248,0.2
15542,27,Female,2,4,3,1,21.09203216004843,0,0,168,3,31,1,0.9595999717712402,0.0,7.0307,10.3333
15543,17,Male,2,4,2,3,6.015951561806169,0,16,109,69,27,0,0.03460000082850456,1744.0,0.0872,0.3913
15544,34,Female,3,1,1,1,16.883069499480428,0,2,15,43,3,1,0.9325000047683716,30.0,0.3926,0.0698
15545,45,Male,4,1,3,3,17.94088752893945,0,10,126,15,43,0,0.029899999499320984,1260.0,1.1961,2.8667
15546,19,Female,2,1,3,3,23.07041769633409,0,13,46,22,28,0,0.039400000125169754,598.0,1.0487,1.2727
15547,38,Male,3,2,1,1,7.1741914351143885,0,1,92,94,25,1,0.9269000291824341,92.0,0.0763,0.266
15548,47,Female,1,2,1,1,19.773357344276214,0,0,159,30,9,1,0.9764000177383423,0.0,0.6591,0.3
15549,22,Male,3,2,2,3,13.807782587805178,0,10,73,3,47,0,0.035999998450279236,730.0,4.6026,15.6667
15550,38,Male,1,2,1,3,22.13231144123456,1,19,11,97,45,0,0.019200000911951065,209.0,0.2282,0.4639
15551,34,Female,4,3,2,1,10.106725466504868,0,15,18,13,19,1,0.9603000283241272,270.0,0.7774,1.4615
15552,30,Male,3,4,1,1,16.669474799513132,1,0,22,90,36,1,0.891700029373169,0.0,0.1852,0.4
15553,26,Female,2,4,3,3,4.497882311506055,0,9,46,99,20,0,0.03099999949336052,414.0,0.0454,0.202
15554,27,Male,2,4,1,1,21.643248904814264,0,0,154,27,12,1,0.9724000096321106,0.0,0.8016,0.4444
15555,39,Male,1,3,2,3,23.47825055684568,0,15,158,10,7,0,0.031700000166893005,2370.0,2.3478,0.7
15556,46,Female,3,2,3,3,7.034257046490747,0,10,145,34,10,0,0.03200000151991844,1450.0,0.2069,0.2941
15557,38,Male,4,4,1,1,21.677305621684607,0,4,38,29,49,1,0.9296000003814697,152.0,0.7475,1.6897
15558,23,Male,5,4,3,3,1.2547333305869728,0,16,168,48,20,0,0.025699999183416367,2688.0,0.0261,0.4167
15559,37,Male,3,4,2,3,19.57114931772817,0,6,56,30,21,0,0.0357000008225441,336.0,0.6524,0.7
15560,27,Male,3,2,3,3,11.281201755323362,1,3,171,84,19,0,0.027499999850988388,513.0,0.1343,0.2262
15561,46,Male,5,1,1,3,23.27117445432337,1,7,138,87,48,0,0.04410000145435333,966.0,0.2675,0.5517
15562,29,Male,4,4,1,3,6.246794480975098,0,12,139,66,44,0,0.020400000736117363,1668.0,0.0946,0.6667
15563,19,Female,3,1,1,3,1.2749225828978812,0,9,40,99,2,0,0.02419999986886978,360.0,0.0129,0.0202
15564,36,Female,5,1,1,3,12.78906115996195,0,14,55,73,46,0,0.020600000396370888,770.0,0.1752,0.6301
15565,30,Female,5,2,2,3,17.437225935004562,0,2,137,68,46,0,0.01810000091791153,274.0,0.2564,0.6765
15566,24,Female,5,1,3,3,11.452867674530172,0,7,150,26,14,0,0.038600001484155655,1050.0,0.4405,0.5385
15567,38,Male,4,1,3,1,10.79016662158396,1,1,110,17,14,1,0.9556000232696533,110.0,0.6347,0.8235
15568,32,Male,3,2,1,3,5.2012076430922685,0,6,85,40,47,0,0.04129999876022339,510.0,0.13,1.175
15569,32,Male,4,4,3,3,11.99734827888653,1,12,85,69,33,1,0.05209999904036522,1020.0,0.1739,0.4783
15570,21,Male,4,4,1,3,21.78047616413455,0,7,47,83,13,0,0.06159999966621399,329.0,0.2624,0.1566
15571,18,Male,2,2,2,3,10.180888745493965,0,13,48,9,36,0,0.03920000046491623,624.0,1.1312,4.0
15572,40,Female,3,2,1,3,17.771946511814505,0,2,124,65,32,0,0.14910000562667847,248.0,0.2734,0.4923
15573,19,Female,2,3,1,3,18.61163451941762,1,13,49,86,16,0,0.0364999994635582,637.0,0.2164,0.186
15574,30,Female,3,4,2,3,13.866682208344937,0,8,88,66,43,0,0.016100000590085983,704.0,0.2101,0.6515
15575,49,Male,1,1,3,1,8.010786585339275,0,2,47,47,16,1,0.9401999711990356,94.0,0.1704,0.3404
15576,40,Male,3,4,1,1,14.92790782215074,0,6,10,59,34,0,0.9025999903678894,60.0,0.253,0.5763
15577,32,Female,3,3,3,3,12.291644138666616,0,6,130,23,45,0,0.024800000712275505,780.0,0.5344,1.9565
15578,43,Female,5,2,1,3,19.967978777471785,0,10,149,85,10,0,0.03290000185370445,1490.0,0.2349,0.1176
15579,37,Female,3,2,1,1,6.36895904116347,0,9,12,6,0,1,0.9620000123977661,108.0,1.0615,0.0
15580,28,Male,4,4,2,1,4.623869427937304,0,2,62,85,12,1,0.9406999945640564,124.0,0.0544,0.1412
15581,29,Female,4,4,3,1,5.473199934855776,0,1,73,8,30,1,0.9107999801635742,73.0,0.6841,3.75
15582,47,Female,5,1,3,3,6.673098164901196,0,11,41,93,9,0,0.03799999877810478,451.0,0.0718,0.0968
15583,39,Male,5,2,1,1,14.626650956671732,0,2,153,3,22,1,0.9279000163078308,306.0,4.8756,7.3333
15584,35,Male,3,1,3,1,13.565630976618344,0,1,112,83,9,1,0.9369999766349792,112.0,0.1634,0.1084
15585,31,Female,4,2,1,3,3.0782912503373483,0,7,177,9,28,0,0.023800000548362732,1239.0,0.342,3.1111
15586,37,Male,3,4,1,3,23.324705011045587,1,13,136,73,25,0,0.02850000001490116,1768.0,0.3195,0.3425
15587,31,Female,5,2,1,1,0.7973081131908533,0,3,94,82,4,1,0.862500011920929,282.0,0.0097,0.0488
15588,28,Male,2,1,2,3,16.848033334307253,0,11,147,28,41,0,0.031099999323487282,1617.0,0.6017,1.4643
15589,43,Male,2,3,1,3,2.0171105384756505,0,7,93,12,4,0,0.023800000548362732,651.0,0.1681,0.3333
15590,34,Male,4,2,1,1,2.376492287323641,0,2,46,26,45,1,0.9422000050544739,92.0,0.0914,1.7308
15591,44,Male,2,4,2,1,18.71939612058048,0,0,174,14,39,0,0.8816999793052673,0.0,1.3371,2.7857
15592,33,Male,3,2,1,3,12.318100507685758,1,10,48,63,35,0,0.0284000001847744,480.0,0.1955,0.5556
15593,27,Female,2,2,1,1,7.902028840340176,0,1,65,48,0,1,0.9764000177383423,65.0,0.1646,0.0
15594,32,Female,1,2,1,3,16.578791558245996,1,11,138,40,8,0,0.02850000001490116,1518.0,0.4145,0.2
15595,37,Female,3,4,1,3,20.348851384321023,0,12,19,91,44,0,0.012500000186264515,228.0,0.2236,0.4835
15596,47,Male,3,4,3,3,10.449649819915631,1,4,115,93,15,0,0.02319999970495701,460.0,0.1124,0.1613
15597,32,Male,1,2,2,3,7.489616897393227,0,7,176,1,3,0,0.017899999395012856,1232.0,7.4896,3.0
15598,23,Male,4,1,3,2,17.372009807732542,0,5,58,96,4,1,0.7894999980926514,290.0,0.181,0.0417
15599,47,Male,4,4,1,3,15.34849989550378,1,3,60,94,49,0,0.029600000008940697,180.0,0.1633,0.5213
15600,46,Male,3,4,1,3,6.158463857868285,0,17,161,21,41,0,0.03280000016093254,2737.0,0.2933,1.9524
15601,31,Female,4,1,2,3,11.977219402227185,1,18,162,21,30,0,0.022600000724196434,2916.0,0.5703,1.4286
15602,33,Male,3,2,2,3,1.302020937828762,1,10,113,61,10,0,0.023900000378489494,1130.0,0.0213,0.1639
15603,41,Male,3,2,1,3,3.938183329413896,1,12,74,64,34,0,0.03440000116825104,888.0,0.0615,0.5313
15604,20,Male,5,4,2,1,5.64381537697082,0,1,76,77,35,1,0.9088000059127808,76.0,0.0733,0.4545
15605,49,Male,2,2,3,3,5.888307966372067,1,9,52,42,20,0,0.038600001484155655,468.0,0.1402,0.4762
15606,48,Female,2,1,1,3,1.334895483461734,0,11,137,59,10,0,0.019200000911951065,1507.0,0.0226,0.1695
15607,34,Female,1,4,3,3,23.123310946244885,0,17,32,66,43,0,0.023800000548362732,544.0,0.3504,0.6515
15608,39,Male,3,4,2,3,11.28373909574946,0,13,21,60,41,0,0.024399999529123306,273.0,0.1881,0.6833
15609,18,Female,2,1,1,3,23.933070617288827,0,18,159,5,38,0,0.057100001722574234,2862.0,4.7866,7.6
15610,24,Male,4,2,2,3,7.803445010261928,0,6,67,9,13,0,0.03620000183582306,402.0,0.867,1.4444
15611,24,Male,4,2,1,3,10.93234187009896,0,3,114,64,41,0,0.023399999365210533,342.0,0.1708,0.6406
15612,38,Male,2,1,1,3,14.509635736992504,0,18,162,90,45,0,0.019200000911951065,2916.0,0.1612,0.5
15613,35,Female,3,4,3,3,3.76942551495494,0,14,137,7,11,0,0.03519999980926514,1918.0,0.5385,1.5714
15614,25,Male,4,4,2,3,22.65148318095098,0,12,83,24,16,0,0.038100000470876694,996.0,0.9438,0.6667
15615,41,Male,2,4,2,1,5.553820478649059,0,0,52,42,44,1,0.9492999911308289,0.0,0.1322,1.0476
15616,30,Male,1,4,1,1,4.466461996655333,0,0,101,79,38,1,0.9394999742507935,0.0,0.0565,0.481
15617,40,Male,5,4,1,3,3.4412955155151232,0,12,42,9,8,1,0.0348999984562397,504.0,0.3824,0.8889
15618,44,Female,2,3,2,3,15.860736804217906,0,12,74,14,6,0,0.029600000008940697,888.0,1.1329,0.4286
15619,30,Female,2,4,1,3,8.159215380670622,0,13,118,58,24,0,0.03200000151991844,1534.0,0.1407,0.4138
15620,21,Female,3,4,2,3,12.743048702055878,0,6,131,46,10,0,0.021700000390410423,786.0,0.277,0.2174
15621,30,Female,2,4,1,3,10.822370548542478,0,19,93,24,26,0,0.04089999943971634,1767.0,0.4509,1.0833
15622,49,Female,2,4,3,1,3.525919476655347,0,11,16,93,7,1,0.9376000165939331,176.0,0.0379,0.0753
15623,30,Male,4,4,1,3,18.196998023495887,0,8,92,80,45,0,0.03519999980926514,736.0,0.2275,0.5625
15624,26,Male,5,4,1,3,6.01590961607123,0,11,155,45,16,0,0.03779999911785126,1705.0,0.1337,0.3556
15625,49,Male,4,2,1,3,2.1888845893615594,0,14,173,98,46,0,0.032099999487400055,2422.0,0.0223,0.4694
15626,35,Male,1,2,3,3,9.082833703715291,0,9,39,63,28,0,0.02669999934732914,351.0,0.1442,0.4444
15627,31,Male,1,4,1,3,22.582979101674677,1,10,138,34,12,0,0.03579999879002571,1380.0,0.6642,0.3529
15628,46,Female,4,2,2,3,8.50821038238599,0,8,70,31,29,0,0.027699999511241913,560.0,0.2745,0.9355
15629,20,Male,2,4,3,3,15.835466010939502,1,4,172,29,27,0,0.027799999341368675,688.0,0.5461,0.931
15630,38,Female,2,2,2,3,18.69258153555192,0,7,35,99,44,0,0.007400000002235174,245.0,0.1888,0.4444
15631,41,Male,1,4,1,3,17.574918126711943,0,17,149,94,22,0,0.020899999886751175,2533.0,0.187,0.234
15632,34,Male,3,2,2,3,13.904219515536766,1,5,92,6,8,0,0.02239999920129776,460.0,2.3174,1.3333
15633,39,Male,1,2,1,3,3.12642107677472,0,19,106,21,18,0,0.023499999195337296,2014.0,0.1489,0.8571
15634,16,Male,1,4,2,3,22.969559998418745,0,15,173,21,28,0,0.026900000870227814,2595.0,1.0938,1.3333
15635,23,Male,1,4,1,1,18.846064759977494,0,0,75,14,26,1,0.9485999941825867,0.0,1.3461,1.8571
15636,42,Male,4,4,1,3,23.318437033073,0,5,103,76,10,0,0.03009999915957451,515.0,0.3068,0.1316
15637,17,Male,3,2,2,3,12.48392430067475,0,8,149,9,10,0,0.021700000390410423,1192.0,1.3871,1.1111
15638,34,Male,4,1,1,1,5.51142510967209,0,5,57,36,13,1,0.8464999794960022,285.0,0.1531,0.3611
15639,20,Female,4,1,2,3,21.91780303217552,1,16,31,14,21,0,0.06889999657869339,496.0,1.5656,1.5
15640,47,Male,4,2,3,3,5.677622342650448,0,5,57,29,43,0,0.2948000133037567,285.0,0.1958,1.4828
15641,15,Female,1,1,1,3,2.0085496845132136,0,18,77,78,18,0,0.02889999933540821,1386.0,0.0258,0.2308
15642,20,Male,3,1,2,3,0.6813147130830055,0,13,57,35,19,0,0.026200000196695328,741.0,0.0195,0.5429
15643,48,Male,5,2,2,3,0.4797142801734742,0,4,165,22,26,1,0.03310000151395798,660.0,0.0218,1.1818
15644,29,Female,3,4,2,1,5.746874094543662,0,1,145,79,26,1,0.9352999925613403,145.0,0.0727,0.3291
15645,40,Female,3,1,1,3,5.1228529268585765,1,16,96,45,38,0,0.035999998450279236,1536.0,0.1138,0.8444
15646,28,Female,4,4,1,3,21.90592283693317,1,17,48,33,16,0,0.045899998396635056,816.0,0.6638,0.4848
15647,21,Male,3,2,2,1,8.606362771682639,0,0,52,94,3,1,0.935699999332428,0.0,0.0916,0.0319
15648,45,Male,3,2,2,1,1.1114822889555978,0,18,15,9,10,1,0.9513000249862671,270.0,0.1235,1.1111
15649,38,Female,4,3,2,3,19.006084474997905,0,7,161,45,24,0,0.0357000008225441,1127.0,0.4224,0.5333
15650,45,Male,5,2,1,3,17.26124267789541,0,19,151,23,8,0,0.03849999979138374,2869.0,0.7505,0.3478
15651,43,Female,3,4,1,3,4.541591312473697,0,4,29,80,49,0,0.2809999883174896,116.0,0.0568,0.6125
15652,46,Male,4,4,2,1,10.683867555075947,1,2,34,12,12,1,0.9549999833106995,68.0,0.8903,1.0
15653,31,Male,1,4,1,1,8.476362018376044,0,1,102,15,17,0,0.9194999933242798,102.0,0.5651,1.1333
15654,28,Male,2,2,2,3,18.62662616109402,0,18,66,78,20,0,0.025599999353289604,1188.0,0.2388,0.2564
15655,38,Female,2,4,1,1,14.129609103666777,0,0,122,11,37,1,0.9502000212669373,0.0,1.2845,3.3636
15656,41,Male,1,1,1,3,4.454743424069028,0,7,174,41,14,0,0.04340000078082085,1218.0,0.1087,0.3415
15657,39,Female,5,2,1,3,18.91456440133028,1,2,120,74,33,0,0.07400000095367432,240.0,0.2556,0.4459
15658,46,Male,1,2,2,3,13.928721300480202,0,3,113,30,28,0,0.030799999833106995,339.0,0.4643,0.9333
15659,32,Female,2,4,3,1,19.950558714563225,0,0,17,99,34,1,0.8535000085830688,0.0,0.2015,0.3434
15660,32,Male,3,2,2,3,21.11812874273857,0,4,144,31,9,0,0.021199999377131462,576.0,0.6812,0.2903
15661,40,Female,1,2,1,1,20.20739593935541,0,1,155,3,6,1,0.9358000159263611,155.0,6.7358,2.0
15662,23,Male,1,1,2,1,3.8237582986613257,0,0,122,35,35,1,0.9369000196456909,0.0,0.1093,1.0
15663,49,Female,1,3,2,1,21.6036522185932,0,9,11,73,14,1,0.9244999885559082,99.0,0.2959,0.1918
15664,22,Male,3,4,2,3,3.190166736461161,0,8,33,42,40,0,0.21469999849796295,264.0,0.076,0.9524
15665,34,Male,5,4,1,3,4.250001377384114,0,10,35,49,26,0,0.03269999846816063,350.0,0.0867,0.5306
15666,36,Male,5,2,1,3,20.1151768348222,0,14,179,18,25,0,0.049300000071525574,2506.0,1.1175,1.3889
15667,33,Female,5,3,1,1,19.412979478270845,0,2,148,66,2,1,0.9077000021934509,296.0,0.2941,0.0303
15668,44,Male,1,4,1,1,9.660262578829984,0,6,26,7,2,1,0.9629999995231628,156.0,1.38,0.2857
15669,42,Male,4,1,1,3,4.19389387905189,0,13,54,31,26,0,0.029100000858306885,702.0,0.1353,0.8387
15670,49,Male,3,4,2,3,5.167839642844852,0,15,175,19,5,0,0.04989999905228615,2625.0,0.272,0.2632
15671,25,Male,3,4,1,1,23.37684164003405,0,4,70,45,1,1,0.9595999717712402,280.0,0.5195,0.0222
15672,45,Female,2,3,3,3,1.6672901096358943,0,2,82,77,41,0,0.1550000011920929,164.0,0.0217,0.5325
15673,44,Male,3,2,1,3,8.824854030107426,0,3,150,51,9,0,0.029500000178813934,450.0,0.173,0.1765
15674,37,Male,5,1,3,3,15.211660426870758,0,17,118,55,26,0,0.03139999881386757,2006.0,0.2766,0.4727
15675,33,Male,5,2,3,1,18.57717856506627,0,1,150,65,47,1,0.9083999991416931,150.0,0.2858,0.7231
15676,26,Male,5,1,1,3,16.343075896037426,1,19,76,59,2,0,0.03519999980926514,1444.0,0.277,0.0339
15677,29,Male,4,4,2,3,8.620758385699556,0,18,170,83,9,0,0.029200000688433647,3060.0,0.1039,0.1084
15678,45,Male,4,1,2,3,5.622343706453255,0,12,95,22,5,0,0.03579999879002571,1140.0,0.2556,0.2273
15679,29,Male,3,2,1,3,18.31994316182957,0,18,132,36,19,0,0.029500000178813934,2376.0,0.5089,0.5278
15680,43,Male,2,4,2,3,10.187678617367007,0,15,39,31,41,0,0.026799999177455902,585.0,0.3286,1.3226
15681,40,Female,2,4,2,3,2.775929884790328,0,12,76,61,7,0,0.033900000154972076,912.0,0.0455,0.1148
15682,16,Male,5,4,2,3,23.41715892096816,0,18,134,24,49,0,0.01590000092983246,2412.0,0.9757,2.0417
15683,34,Female,2,4,3,1,18.673333630345365,1,1,119,28,1,1,0.975600004196167,119.0,0.6669,0.0357
15684,29,Male,5,4,2,1,15.152646006712796,1,3,44,81,14,1,0.9375,132.0,0.1871,0.1728
15685,18,Female,5,4,3,3,7.958081120147642,1,4,86,55,41,0,0.028699999675154686,344.0,0.1447,0.7455
15686,36,Male,4,2,1,3,19.73783773323768,0,8,34,46,37,0,0.179299995303154,272.0,0.4291,0.8043
15687,37,Male,4,3,1,3,5.726480305599965,0,13,59,52,2,0,0.025200000032782555,767.0,0.1101,0.0385
15688,40,Female,1,2,3,3,1.0996554760457853,1,13,106,19,3,0,0.02329999953508377,1378.0,0.0579,0.1579
15689,25,Female,1,2,1,1,9.202057555900392,0,5,28,12,34,1,0.9319999814033508,140.0,0.7668,2.8333
15690,42,Male,1,4,1,1,16.67411969386618,0,1,130,86,38,1,0.808899998664856,130.0,0.1939,0.4419
15691,16,Male,3,4,1,3,22.662292443896654,0,3,101,88,42,0,0.021700000390410423,303.0,0.2575,0.4773
15692,22,Male,2,4,1,3,6.260097512217794,0,13,108,82,38,0,0.03669999912381172,1404.0,0.0763,0.4634
15693,43,Female,1,1,2,3,1.8389227244341164,0,9,87,22,17,0,0.024900000542402267,783.0,0.0836,0.7727
15694,25,Female,5,3,2,3,5.729956830071832,0,7,41,36,39,0,0.15690000355243683,287.0,0.1592,1.0833
15695,32,Male,3,1,3,3,17.850811850360927,1,9,140,9,36,1,0.039000000804662704,1260.0,1.9834,4.0
15696,28,Female,2,4,1,3,12.41901911836248,0,11,103,57,14,0,0.039000000804662704,1133.0,0.2179,0.2456
15697,24,Male,1,2,1,3,16.869446494493005,0,5,64,34,29,0,0.0706000030040741,320.0,0.4962,0.8529
15698,49,Female,2,2,2,3,23.56160029326788,0,10,136,46,46,0,0.029899999499320984,1360.0,0.5122,1.0
15699,23,Male,1,3,3,3,12.16557690093198,1,14,119,34,7,0,0.02879999950528145,1666.0,0.3578,0.2059
